timestamp,temperature,pressure,shift,cycle_time,lag_1,rolling_mean_3,prediction,residual,anomaly
2024-01-01 00:16:00,24.93584439832788,5.500917187624381,1,45.35877616207825,44.54069863692499,43.854329645937575,44.16138078270049,1.1973953793777596,False
2024-01-01 00:17:00,31.571236662976368,4.022444755201449,1,53.752473475728564,45.35877616207825,47.88398275824394,51.18188143936989,2.5705920363586756,False
2024-01-01 00:18:00,25.459879622393945,5.099332305429225,1,45.02092244942742,53.752473475728564,48.044057362411415,45.42001213298199,0.3990896835545712,False
2024-01-01 00:19:00,22.938481493323543,5.751387123371789,1,44.90877351910644,45.02092244942742,47.89405648142081,46.31641571516824,1.4076421960618006,False
2024-01-01 00:20:00,37.32824384460777,3.3305947188786282,1,54.1919009691667,44.90877351910644,48.04053231256685,54.82907191063274,0.6371709414660387,False
2024-01-01 00:21:00,28.871118497567323,5.543360192379935,1,53.38719305360063,54.1919009691667,50.82928918062459,49.82583509687248,3.561357956728152,False
2024-01-01 00:22:00,30.33764102343962,4.337376241054153,1,47.89491598069267,53.38719305360063,51.82467000115334,51.605333119110114,3.7104171384174407,False
2024-01-01 00:23:00,22.87625906893272,5.570598668593159,1,44.920648675600226,47.89491598069267,48.73425256996452,46.1629473937661,1.242298718165877,False
2024-01-01 00:24:00,27.278086377374088,4.236740843457483,1,70.14910825863586,44.920648675600226,54.32155763830959,54.250822491891334,15.898285766744529,True
2024-01-01 00:25:00,30.55461294854933,3.195117899335481,0,46.27128855374246,70.14910825863586,53.78034849599285,45.19425205319753,1.0770365005449278,False
2024-01-01 00:26:00,24.245032112888488,3.3724575621168373,0,40.025450372555376,46.27128855374246,52.148615728311235,46.700412891196606,6.67496251864123,False
2024-01-01 00:27:00,31.87849009172836,5.048084946661382,0,46.243150673915835,40.025450372555376,44.17996320007122,46.523459339277785,0.2803086653619502,False
2024-01-01 00:28:00,26.996806550405974,5.259722501721482,0,42.685068184283,46.243150673915835,42.9845564102514,40.82093840758534,1.8641297766976592,False
2024-01-01 00:29:00,28.541531251033618,4.095683374895591,0,43.53922099756991,42.685068184283,44.15581328525625,43.578873660444415,0.0396526628745022,False
2024-01-01 00:30:00,26.991466938853016,5.638592458777374,1,49.520931784672236,43.53922099756991,45.248406988841715,46.90784725306575,2.613084531606482,False
2024-01-01 00:31:00,39.26139092254469,3.33847993773104,1,61.830158741218455,49.520931784672236,51.630103841153534,57.78573905013351,4.044419691084947,False
2024-01-01 00:32:00,29.93251387631033,4.9339202013526835,1,48.831027531032596,61.830158741218455,53.394039352307765,50.42692679584985,1.5958992648172554,False
2024-01-01 00:33:00,24.711445355220498,3.7889838002375433,1,43.02955032501824,48.831027531032596,51.230245532423105,48.872809239382796,5.843258914364554,False
2024-01-01 00:34:00,34.11272456051594,4.3481638921978405,1,53.11361555171025,43.02955032501824,48.32473113592036,53.80880858266555,0.695193030955302,False
2024-01-01 00:35:00,23.895781750144888,5.047398671316414,1,50.276044075424544,53.11361555171025,48.806403317384344,45.2950943764836,4.980949698940947,False
2024-01-01 00:36:00,31.044317975023777,4.139586634716047,1,49.228105244079565,50.276044075424544,50.872588290404785,52.061060173338575,2.83295492925901,False
2024-01-01 00:37:00,20.201649380601122,4.615444455770175,0,40.43955311536904,49.228105244079565,46.64790081162439,38.89498180628608,1.5445713090829543,False
2024-01-01 00:38:00,23.359069755507846,6.0062928092144405,0,43.04265743255916,40.43955311536904,44.23677193066925,41.433918396887094,1.608739035672066,False
2024-01-01 00:39:00,30.984306179345616,4.423108130476852,0,44.6802684600605,43.04265743255916,42.720826335996236,43.783214632623086,0.8970538274374178,False
2024-01-01 00:40:00,33.69233289997705,5.835692112065142,0,49.091832478352195,44.6802684600605,45.604919456990615,47.663096704570265,1.4287357737819306,False
2024-01-01 00:41:00,30.85684140594985,3.870293145342382,1,53.942266371016956,49.091832478352195,49.238122436476544,50.8361719392033,3.106094431813659,False
2024-01-01 00:42:00,29.421758588058797,5.529804177915283,1,48.77915138847206,53.942266371016956,50.60441674594707,50.03540817959054,1.2562567911184814,False
2024-01-01 00:43:00,28.494481522053555,6.4415686206579,1,48.38842449743812,48.77915138847206,50.36994741897572,50.86585906019675,2.4774345627586243,False
2024-01-01 00:44:00,22.607390048162863,2.5283554998727107,0,37.922550210633,48.38842449743812,45.03004203218106,38.87516680226827,0.9526165916352696,False
2024-01-01 00:45:00,26.400778958026457,4.203104744529523,1,45.091109705035436,37.922550210633,43.80069480436885,46.659357709518275,1.5682480044828395,False
2024-01-01 00:46:00,27.696806145201062,5.57707212718054,1,46.858889826028836,45.091109705035436,43.29084991389909,45.21222555948914,1.6466642665396947,False
2024-01-01 00:47:00,35.285611131094576,4.796954613957007,1,51.78060837135115,46.858889826028836,47.91020263413847,53.16066855934478,1.380060187993628,False
2024-01-01 00:48:00,31.71809144784231,5.371145873371309,0,46.442640094792296,51.78060837135115,48.36071276405743,46.758659187318386,0.3160190925260906,False
2024-01-01 00:49:00,21.18479922318633,4.39601481328418,1,41.40789291643178,46.442640094792296,46.54371379419174,43.48044522996889,2.072552313537116,False
2024-01-01 00:50:00,31.620419846973974,5.0865897874729,0,46.763907701160676,41.40789291643178,44.87148023746158,46.57727737578688,0.1866303253737982,False
2024-01-01 00:51:00,28.074588597918417,4.84432276460792,0,40.34787958592748,46.763907701160676,42.839893401173306,41.13947783321101,0.791598247283531,False
2024-01-01 00:52:00,26.615389998470206,6.167782061659807,0,42.95407246320508,40.34787958592748,43.35528658343108,42.706797330888,0.24727513231707832,False
2024-01-01 00:53:00,33.058381444204336,5.254420843301213,0,49.113763078581314,42.95407246320508,44.13857170923796,46.41423094405735,2.699532134523963,False
2024-01-01 00:54:00,35.154997612479754,5.337602662075202,1,50.13652680484089,49.113763078581314,47.401454115542435,52.09708025079,1.9605534459491096,False
2024-01-01 00:55:00,34.65640059558099,4.588123033877532,0,49.47323361615994,50.13652680484089,49.57450783319405,49.92171501285024,0.44848139669030473,False
2024-01-01 00:56:00,25.803912383886807,4.512393775927507,0,44.09846789205603,49.47323361615994,47.90274277101895,43.28745117771631,0.811016714339722,False
2024-01-01 00:57:00,28.453938120743928,4.5674418121803795,1,46.343868459212736,44.09846789205603,46.63852332247623,48.66138436208694,2.317515902874206,False
2024-01-01 00:58:00,31.65631715701782,5.394452142378297,1,54.67019849928966,46.343868459212736,48.37084495018613,51.590817733934784,3.079380765354877,False
2024-01-01 00:59:00,34.877725635611796,4.5790155191797375,0,49.74021852722153,54.67019849928966,50.251428495241306,49.36127729992831,0.3789412272932182,False
2024-01-01 01:00:00,27.60412881077355,5.289774856896413,1,46.673279337102024,49.74021852722153,50.36123212120441,49.865862590839356,3.1925832537373324,False
2024-01-01 01:01:00,29.071705116680914,7.075400798645439,0,44.14582593802932,46.673279337102024,46.853107934117624,45.56323089639666,1.4174049583673423,False
2024-01-01 01:02:00,24.46832512996986,5.8711247034316925,0,41.69131392901933,44.14582593802932,44.17013973471689,40.98775672789676,0.703557201122571,False
2024-01-01 01:03:00,24.018966879596647,4.6739764678321585,0,40.367184286502145,41.69131392901933,42.06810805118359,39.41337813843687,0.9538061480652757,False
2024-01-01 01:04:00,34.06262911197099,6.201213922163944,0,49.32761527446953,40.367184286502145,43.79537116333034,47.60608794445405,1.7215273300154763,False
2024-01-01 01:05:00,36.78120014285412,4.591924626978448,1,76.5061290087211,49.32761527446953,55.40030952323093,59.76413038947561,16.741998619245493,True
2024-01-01 01:06:00,29.63994939209833,2.961875464822146,0,45.05068116175082,76.5061290087211,56.961475148313816,45.54321070345041,0.4925295416995894,False
2024-01-01 01:07:00,35.01766448946012,3.9919136890825957,1,51.186702597758135,45.05068116175082,57.581170922743354,61.66975924697857,10.483056649220437,True
2024-01-01 01:08:00,31.80818012523817,3.1292080789741443,1,51.22409197749314,51.186702597758135,49.15382524566737,50.63601574107797,0.5880762364151693,False
2024-01-01 01:09:00,26.77440122697438,4.648486515958691,1,45.61170569864992,51.22409197749314,49.34083342463373,47.96909508490479,2.357389386254866,False
2024-01-01 01:10:00,31.80697802754207,5.018418379189551,1,73.55281376064357,45.61170569864992,56.796203812262206,59.05166965013885,14.501144110504725,True
2024-01-01 01:11:00,37.690182832329846,6.676437312275283,0,53.624332616284754,73.55281376064357,57.596284025192745,52.392000491899516,1.2323321243852376,False
2024-01-01 01:12:00,29.820869804450243,5.326927373764162,1,52.039316084748734,53.624332616284754,59.73882082055902,58.16595479911254,6.126638714363807,False
2024-01-01 01:13:00,37.82321827907003,4.780899471191136,0,52.476850865070375,52.039316084748734,52.71349985536796,54.031598227582464,1.5547473625120887,False
2024-01-01 01:14:00,16.901274479551276,5.829405581183489,1,37.336394054295866,52.476850865070375,47.284187001371656,40.04523782399967,2.7088437697038046,False
2024-01-01 01:15:00,34.10951252187612,2.788864690992115,1,52.65479311811129,37.336394054295866,47.48934601249251,54.44393420413039,1.7891410860191002,False
2024-01-01 01:16:00,30.435235341190857,5.235614558108566,0,47.77438367291105,52.65479311811129,45.9218569484394,43.62185014870445,4.152533524206596,False
2024-01-01 01:17:00,28.504963247670663,5.770865193886967,0,44.08740442541634,47.77438367291105,48.172193738812894,45.83459934559556,1.7471949201792185,False
2024-01-01 01:18:00,30.45880388267751,3.5214137542201582,0,50.005702186105395,44.08740442541634,47.28916342814426,46.94464578800163,3.0610563981037657,False
2024-01-01 01:19:00,20.062155426995538,6.143754043206929,1,42.83636002038517,50.005702186105395,45.643155543968966,41.30164693430491,1.5347130860802594,False
2024-01-01 01:20:00,28.90164056081244,5.338496407494414,1,49.50541068163002,42.83636002038517,47.44915762937353,50.1045323248163,0.5991216431862796,False
2024-01-01 01:21:00,31.78556285755873,4.584712086099199,0,45.81021735764198,49.50541068163002,46.050662686552386,45.33425442728755,0.4759629303544344,False
2024-01-01 01:22:00,37.38947022370758,5.632781866106285,0,51.17865798853063,45.81021735764198,48.831428675934205,52.32467776375444,1.146019775223806,False
2024-01-01 01:23:00,27.40864890863176,7.270692857804396,0,42.62197945414432,51.17865798853063,46.536951600105645,43.04741038512366,0.4254309309793385,False
2024-01-01 01:24:00,25.95753198553406,5.1818662550584955,0,43.182242941804425,42.62197945414432,45.660960128159786,43.489400600286146,0.30715765848172083,False
2024-01-01 01:25:00,27.491214782077318,5.248220586300336,1,49.90637645925102,43.182242941804425,45.23686628506658,47.24006335591357,2.666313103337451,False
2024-01-01 01:26:00,34.57701058851037,4.540639100459756,0,47.0896295497924,49.90637645925102,46.72608298361595,47.48871957095233,0.3990900211599282,False
2024-01-01 01:27:00,31.643755548298422,4.150155630535208,0,43.652538531523184,47.0896295497924,46.882848180188866,46.571662558684075,2.9191240271608905,False
2024-01-01 01:28:00,27.351198981164806,5.830335816544245,0,39.20854843872525,43.652538531523184,43.31690550668028,42.13898058411609,2.9304321453908386,False
2024-01-01 01:29:00,32.56633716556678,4.1439161740911326,0,48.06905238627851,39.20854843872525,43.643379785508984,46.56785921615805,1.5011931701204588,False
2024-01-01 01:30:00,30.4853877467402,5.071566237219392,1,48.18157698504441,48.06905238627851,45.15305927001606,47.585529444724756,0.5960475403196526,False
2024-01-01 01:31:00,34.84322495266444,4.522342553234884,0,44.56879877622659,48.18157698504441,46.9398093825165,48.31528525127151,3.746486475044918,False
2024-01-01 01:32:00,26.489734530613237,5.478979825746392,1,47.96894483355251,44.56879877622659,46.9064401982745,47.71015261228518,0.2587922212673348,False
2024-01-01 01:33:00,28.361689267011158,5.333662105286948,0,48.675350448474504,47.96894483355251,47.0710313527512,44.679878052761445,3.9954723957130582,False
2024-01-01 01:34:00,28.039459234339212,6.037539944257899,0,43.41942556439158,48.675350448474504,46.687906948806194,44.06844296869532,0.6490174043037413,False
2024-01-01 01:35:00,22.682425259339407,4.489983601145253,1,45.82292175637481,43.41942556439158,45.9725659230803,44.76439530592995,1.0585264504448588,False
2024-01-01 01:36:00,31.48060138532288,4.730125064706629,0,46.348139825353435,45.82292175637481,45.196829048706604,45.474625566789356,0.8735142585640787,False
2024-01-01 01:37:00,31.305276360899448,4.021236284217693,1,50.84644178233727,46.348139825353435,47.67250112135517,50.56093225956243,0.285509522774845,False
2024-01-01 01:38:00,30.025567283212304,4.555706739923888,1,51.85860679254538,50.84644178233727,49.68439613341203,50.329269872727394,1.529336919817986,False
2024-01-01 01:39:00,28.827064333124266,5.377300493044852,0,43.48110237812211,51.85860679254538,48.728716984334916,45.29770249064593,1.8166001125238225,False
2024-01-01 01:40:00,22.92314628974793,5.756988616645351,1,44.87330165994214,43.48110237812211,46.73767027686987,45.74922657738806,0.8759249174459143,False
2024-01-01 01:41:00,27.896773386173205,4.077834675822374,1,48.96081432133059,44.87330165994214,45.77173945313161,47.2849704450627,1.6758438762678907,False
2024-01-01 01:42:00,28.286427417366152,5.86960592010566,1,47.292961026606825,48.96081432133059,47.04235900262652,47.74543509819604,0.45247407158921504,False
2024-01-01 01:43:00,25.988613653891903,6.3556378588049505,1,48.77497562218657,47.292961026606825,48.342916990041324,48.010433550602556,0.7645420715840103,False
2024-01-01 01:44:00,29.193571441669953,5.413434903223701,1,49.00493763994515,48.77497562218657,48.35762476291285,49.404030523408714,0.39909288346356675,False
2024-01-01 01:45:00,32.02025428407269,6.876795812558066,1,50.10471310827247,49.00493763994515,49.2948754568014,52.09043003981304,1.9857169315405727,False
2024-01-01 01:46:00,39.43092950605265,4.2262108008964265,1,58.617763291982925,50.10471310827247,52.57580468006685,58.67559972336486,0.05783643138193639,False
2024-01-01 01:47:00,30.872889064159196,3.755345296688583,1,48.90137528774528,58.617763291982925,52.54128389600023,50.98328884870147,2.0819135609561883,False
2024-01-01 01:48:00,31.28775195361382,3.2212797510957216,0,46.08656387762932,48.90137528774528,51.201900819119174,49.40252922291343,3.3159653452841127,False
2024-01-01 01:49:00,29.627770421169163,6.496044311489183,0,44.68397834364692,46.08656387762932,46.557305836340504,45.72065002599129,1.0366716823443696,False
2024-01-01 01:50:00,20.406143923504793,5.654365656354058,1,44.49670627046699,44.68397834364692,45.08908283058107,42.453360404857825,2.0433458656091616,False
2024-01-01 01:51:00,29.867430622753915,4.944415329089545,0,45.84334096396304,44.49670627046699,45.00800852602564,44.739624136606,1.1037168273570401,False
2024-01-01 01:52:00,30.301151049705133,5.27996862631982,1,50.19086692227382,45.84334096396304,46.84363805223461,49.581198648522935,0.6096682737508843,False
2024-01-01 01:53:00,42.316210562426434,3.8745109527016233,1,61.48850104834172,50.19086692227382,52.50756964485953,60.2893781558657,1.1991228924760193,False
2024-01-01 01:54:00,29.038195176094387,7.445751979616826,0,47.01097123891013,61.48850104834172,52.896779736508556,46.62031562318281,0.39065561572731866,False
2024-01-01 01:55:00,31.507736711668063,5.129221181975227,1,52.321809982038175,47.01097123891013,53.607094089763336,55.760322641683445,3.4385126596452693,False
2024-01-01 01:56:00,29.826441151473784,5.109394794604893,1,49.88185816086579,52.321809982038175,49.738213127271365,49.92742327578667,0.04556511492088333,False
2024-01-01 01:57:00,24.15660981190234,5.725766623898692,1,42.70161538482155,49.88185816086579,48.3017611759085,46.03591274853383,3.334297363712281,False
2024-01-01 01:58:00,35.7141140725751,5.481009231736714,1,52.44106393190933,42.70161538482155,48.341512492532225,55.06661160270822,2.6255476707988876,False
2024-01-01 01:59:00,33.75966516343387,5.223884024279132,0,47.397282722037765,52.44106393190933,47.51332067958955,47.063080975510786,0.3342017465269791,False
2024-01-01 02:00:00,33.95515973521523,4.209525544554688,1,51.94510338385362,47.397282722037765,50.594483345933575,54.40999774360429,2.464894359750673,False
2024-01-01 02:01:00,25.453062726026303,5.471468357135996,1,45.98850757485015,51.94510338385362,48.44363122691385,46.32496163266362,0.3364540578134694,False
2024-01-01 02:02:00,37.013971554680495,6.882024496475034,1,67.52314389741203,45.98850757485015,55.152251618705264,60.9925391052795,6.530604792132529,False
2024-01-01 02:03:00,22.990744686038596,6.3454200461549775,0,40.45198125754434,67.52314389741203,51.3212109099355,39.72826394529912,0.7237173122452205,False
2024-01-01 02:04:00,32.93428546900135,6.5931866266393975,1,52.206430819082904,40.45198125754434,53.39385199134642,58.51763391443468,6.311203095351779,False
2024-01-01 02:05:00,40.952278129049894,4.488784323568815,0,54.734825790892316,52.206430819082904,49.13107928917319,52.76736304009209,1.9674627508002231,False
2024-01-01 02:06:00,25.04731837434656,4.010395179741419,0,41.16680352909749,54.734825790892316,49.369353379690914,42.527860636132985,1.3610571070354922,False
2024-01-01 02:07:00,27.16851135198614,4.874213079900352,1,43.78387594888117,41.16680352909749,46.561835089623656,48.687175601301945,4.9032996524207775,False
2024-01-01 02:08:00,30.498256825438204,5.055724912288695,1,48.519934672713056,43.78387594888117,44.49020471689724,48.226481339507345,0.29345333320571143,False
2024-01-01 02:09:00,27.482621729419005,6.094191518470948,0,64.94620180522122,48.519934672713056,52.41667080893848,48.694185567078044,16.252016238143177,True
2024-01-01 02:10:00,22.246682844669337,3.307535370285181,1,41.377956790053254,64.94620180522122,51.61469775599585,43.102218237404045,1.7242614473507913,False
2024-01-01 02:11:00,30.342814874030136,6.529550319460614,0,46.47410935921652,41.377956790053254,50.93275598483033,51.234063764846454,4.759954405629934,False
2024-01-01 02:12:00,24.688481431369475,4.8419921014210106,0,43.812286809782975,46.47410935921652,43.88811765301758,40.063038664606744,3.7492481451762316,False
2024-01-01 02:13:00,32.36796215317591,4.57311893005258,1,54.33189342593536,43.812286809782975,48.20609653164496,52.463254156758,1.8686392691773648,False
2024-01-01 02:14:00,25.402878828830985,3.9878956247398323,1,61.79421067396086,54.33189342593536,53.312796969893064,49.56399578760371,12.230214886357153,True
2024-01-01 02:15:00,37.7496720250877,3.3451433281342307,0,54.18118989377006,61.79421067396086,56.769097997888764,54.49648737541921,0.3152974816491465,False
2024-01-01 02:16:00,26.083733538318814,5.823170583961915,0,42.164321745059276,54.18118989377006,52.713240770930064,46.46569243343092,4.301370688371641,False
2024-01-01 02:17:00,28.38969241897162,5.073317967188403,0,43.03758199294122,42.164321745059276,46.461031210590185,45.76360624757816,2.7260242546369398,False
2024-01-01 02:18:00,34.06758608684835,3.710039100258946,0,47.0272635423968,43.03758199294122,44.076389093465764,46.70641138691522,0.32085215548158175,False
2024-01-01 02:19:00,23.845678417830225,3.704921227936384,1,44.471603361287926,47.0272635423968,44.84548296554198,43.36693408896919,1.1046692723187377,False
2024-01-01 02:20:00,31.137299673020646,4.664215300709872,1,50.13348610133406,44.471603361287926,47.21078433500626,50.69183754396286,0.5583514426288048,False
2024-01-01 02:21:00,36.53571377141214,6.669021525289393,1,55.56940346188068,50.13348610133406,50.058164308167555,55.13682774563542,0.43257571624526037,False
2024-01-01 02:22:00,21.96258382719386,4.740408648636395,1,43.89121502385482,55.56940346188068,49.86470152902319,44.29006661767578,0.39885159382095736,False
2024-01-01 02:23:00,30.92316929266152,3.496857046881894,1,50.74462747443605,43.89121502385482,50.06841532005719,52.99038207211027,2.245754597674221,False
2024-01-01 02:24:00,31.299413971242117,4.754256935914055,0,46.91340751648639,50.74462747443605,47.18308333825909,45.68849365077179,1.2249138657145977,False
2024-01-01 02:25:00,33.909114358886555,4.72727643025233,1,55.50858403668193,46.91340751648639,51.055539675868125,54.994998111264216,0.5135859254177149,False
2024-01-01 02:26:00,23.81524644560959,2.3031133570584283,1,46.95130542737032,55.50858403668193,49.79109899351288,44.98418015679049,1.9671252705798352,False
2024-01-01 02:27:00,23.397716934578618,4.945705133482188,1,41.748377610763086,46.95130542737032,48.06942235827179,46.07606261052743,4.327684999764344,False
2024-01-01 02:28:00,32.60970782808449,4.769065469791322,1,46.97992399266368,41.748377610763086,45.226535676932365,50.66646337621767,3.686539383553992,False
2024-01-01 02:29:00,31.48492336616593,5.696206364813419,1,53.056578515411296,46.97992399266368,47.26162670627935,50.40476303749219,2.651815477919108,False
2024-01-01 02:30:00,31.252464251729382,6.848956094945345,0,43.26821400455267,53.056578515411296,47.76823883754255,45.842864565578935,2.5746505610262673,False
2024-01-01 02:31:00,31.732241047484877,6.126565029547757,0,45.936262034202535,43.26821400455267,47.4203515180555,48.4718871337584,2.5356250995558653,False
2024-01-01 02:32:00,26.599876392107547,4.731111309445169,0,39.93967506156732,45.936262034202535,43.04805036677417,40.63709520050428,0.6974201389369554,False
2024-01-01 02:33:00,31.161268485805017,3.8934740912583297,1,47.32505391348397,39.93967506156732,44.40033033641794,49.448518710662206,2.1234647971782366,False
2024-01-01 02:34:00,31.465362366493405,7.57335980324986,0,47.2552153496043,47.32505391348397,44.839981441551856,45.186386121728546,2.068829227875753,False
2024-01-01 02:35:00,26.42824290986816,5.059218434014488,0,43.66090464849982,47.2552153496043,46.08039130386269,42.81375041436835,0.8471542341314731,False
2024-01-01 02:36:00,39.328872555723784,5.013929291912946,1,56.31007724312559,43.66090464849982,49.07539908040991,57.54748183378151,1.2374045906559203,False
2024-01-01 02:37:00,32.36916460455894,4.975874912889997,1,46.71324709935733,56.31007724312559,48.894742996994246,49.60675281313193,2.8935057137746014,False
2024-01-01 02:38:00,24.043482513986756,5.198084760767855,1,44.14229711468444,46.71324709935733,49.05520715238912,47.4200325362186,3.2777354215341603,False
2024-01-01 02:39:00,33.28276804316915,4.855639588076057,0,48.40982244534042,44.14229711468444,46.421788886460725,48.11108645544263,0.2987359898977857,False
2024-01-01 02:40:00,25.126591648863393,4.4263379931197635,0,38.143450181542455,48.40982244534042,43.56518991385577,39.44276084047664,1.299310658934182,False
2024-01-01 02:41:00,33.93542301871226,4.453141058759607,1,53.51505825452812,38.143450181542455,46.689443627136995,53.688523717104566,0.1734654625764449,False
2024-01-01 02:42:00,35.79297789503702,4.9672467297840015,1,54.60376261768362,53.51505825452812,48.7540903512514,52.34908415486961,2.254678462814013,False
2024-01-01 02:43:00,25.89658840824145,4.456575228866235,0,42.87585372579533,54.60376261768362,50.33155819933569,43.97573044693932,1.0998767211439926,False
2024-01-01 02:44:00,34.816880646221605,4.287154217322835,0,49.092665253805585,42.87585372579533,48.85742719909484,51.396743158315026,2.304077904509441,False
2024-01-01 02:45:00,32.063904634682494,5.106430227691897,1,49.70498582598288,49.092665253805585,47.22450160186127,50.037813944602476,0.33282811861959516,False
2024-01-01 02:46:00,34.11030079997245,4.745022782579145,1,55.68138364330694,49.70498582598288,51.493011574365134,54.71072711005636,0.9706565332505761,False
2024-01-01 02:47:00,39.48396491326974,6.503992988582689,0,52.270112784561846,55.68138364330694,52.552160751283886,54.15058820251134,1.8804754179494907,False
2024-01-01 02:48:00,28.773059419985646,2.349030191606988,1,48.96383845696865,52.270112784561846,52.30511162827915,51.06703376867233,2.1031953117036792,False
2024-01-01 02:49:00,26.23131917821255,6.091506851922462,0,40.11851942442365,48.96383845696865,47.11749022198472,43.26624775727415,3.147728332850498,False
2024-01-01 02:50:00,25.552427851872384,6.246085192497629,0,40.555377779114885,40.11851942442365,43.2125785535024,42.01579870485664,1.460420925741758,False
2024-01-01 02:51:00,25.920948575172808,2.9266097675918505,0,39.967153432084444,40.555377779114885,40.21368354520766,39.02173569161158,0.9454177404728625,False
2024-01-01 02:52:00,29.614491452929478,4.657312405919651,0,44.345701042496735,39.967153432084444,41.62274408456535,42.91107660755868,1.4346244349380584,False
2024-01-01 02:53:00,31.70575987408322,4.628559134004209,1,54.78802485955126,44.345701042496735,46.36695977804414,50.34335307689046,4.444671782660798,False
2024-01-01 02:54:00,31.383453996650097,3.5924883052821786,1,48.362960911457364,54.78802485955126,49.165562271168454,49.44955016218568,1.0865892507283164,False
2024-01-01 02:55:00,34.13591624518012,4.222183312409125,0,45.081610200390614,48.362960911457364,49.41086532379975,49.90586630902538,4.8242561086347635,False
2024-01-01 02:56:00,30.065009459389536,3.8894241545341712,0,47.99434822249885,45.081610200390614,47.14630644478228,46.36184490172536,1.6325033207734876,False
2024-01-01 02:57:00,37.26767038578659,6.7522704434236225,0,50.39548895432554,47.99434822249885,47.82381579240499,50.95004153768191,0.5545525833563687,False
2024-01-01 02:58:00,28.67671583381022,5.9356783931474615,0,42.603227189728344,50.39548895432554,46.99768812218425,44.22162588131043,1.6183986915820867,False
2024-01-01 02:59:00,43.600845832948096,6.2715550949941585,0,57.96048604115063,42.603227189728344,50.319734061734835,58.374158799663064,0.41367275851243335,False
2024-01-01 03:00:00,33.128336738825034,5.7216720640432355,1,51.2914383115863,57.96048604115063,50.618383847488424,51.199503991573195,0.09193432001310242,False
2024-01-01 03:01:00,25.714212217918586,3.870948228782771,1,50.223389201428745,51.2914383115863,53.158437851388555,50.456450590817006,0.23306138938826138,False
2024-01-01 03:02:00,24.64553750969444,4.475479733720226,1,47.07228175043409,50.223389201428745,49.529036421149705,47.091566450556016,0.019284700121929177,False
2024-01-01 03:03:00,32.41236207621593,5.489374561227918,1,50.954066844681336,47.07228175043409,49.41657926551472,52.75675734442961,1.8026904997482731,False
2024-01-01 03:04:00,28.882686073370746,3.7778721911080546,0,48.4207652852276,50.954066844681336,48.81570462678101,45.407623197957776,3.013142087269827,False
2024-01-01 03:05:00,33.57000247046046,5.712998430172388,0,46.644572130361695,48.4207652852276,48.67313475342355,49.14893912716978,2.5043669968080877,False
2024-01-01 03:06:00,32.366188122867726,4.759674601841865,0,48.377141242312796,46.644572130361695,47.81415955263403,48.03003577104603,0.34710547126676516,False
2024-01-01 03:07:00,29.635855436715637,4.625179192450402,0,45.30726951018549,48.377141242312796,46.77632762761999,44.974381797341344,0.33288771284414764,False
2024-01-01 03:08:00,25.766031409657977,5.7109599682034915,0,44.21630770652398,45.30726951018549,45.966906153007415,42.964528047711354,1.251779658812623,False
2024-01-01 03:09:00,22.425763876570677,5.44426331148604,1,47.063633494710245,44.21630770652398,45.529070237139905,44.15513929353141,2.908494201178833,False
